,range,azimuth,elevation,useless_feature,x,y,z,feat1,feat2,feat3,neighbours,class
66,47342.02973013642,132.5,0.3,1.0462121742995834,34903.72714040658,-31983.37326815257,590.8811553729847,0.5019412175104602,0.3740008303400689,1.0,1,1.0
67,147190.16809822142,134.5,0.3,0.04108162351834333,104982.01441993096,-103165.53824683806,1113.6823965028552,0.5005856612126498,0.3814724199711308,1.0,1,1.0
68,68477.84158518231,136.5,0.3,-0.6248234786246617,47136.38944597138,-49671.39037566795,701.5475017936942,0.4973029024670031,0.37557754267664406,1.0,1,1.0
69,57340.40479686303,138.5,0.3,-0.5219602488361025,37994.380966494486,-42944.83551971856,643.2322855953325,0.4953387293446895,0.3747463688521016,1.0,1,0.0
70,20829.68812866508,140.5,0.3,-1.5244772183104471,13249.129335545827,-16072.479103790436,452.06349366144013,0.4972705160620707,0.37202681422153316,1.0,1,0.0
71,34876.646262582595,142.5,0.3,-0.8924938282434868,21231.2659809111,-27669.12452386366,525.6128583920973,0.49419736769029693,0.3730721745363823,1.0,1,0.0
72,232206.5529420617,144.5,0.3,-1.963498339315054,134841.18323399028,-189040.36686006372,1558.8251126232508,0.45366828935312703,0.3878788224351643,1.0,1,0.0
73,12026.782091041368,146.5,0.3,0.7438556990189611,6637.934857918494,-10028.825596266386,405.97179603705735,0.49683599012205615,0.3713723199036462,1.0,1,1.0
74,201605.34394967806,148.5,0.3,0.3567313801828818,105337.05889863845,-171894.45728092783,1398.5982891414185,0.44361091329601776,0.3855682744824868,1.0,1,0.0
75,8375.64025031342,150.5,0.3,0.6202420311481421,4124.30605446332,-7289.686272418244,386.85454941562307,0.49703983894601117,0.37110099650812256,1.0,1,1.0
76,16197.668160526264,152.5,0.3,-1.0690421133626824,7479.148287044718,-14367.310184379914,427.810404641852,0.493903658539091,0.3716823657818798,1.0,1,0.0
77,27607.422669525113,154.5,0.3,-0.6071046655347031,11885.138892730927,-24917.711869828945,487.55146657634646,0.48873513618320547,0.3725310575444003,1.0,1,1.0
78,28712.514252845333,156.5,0.3,0.07553579451614449,11448.931383554991,-26330.73951628824,493.33768613701733,0.4871901822303038,0.37261329940908117,1.0,1,0.0
79,88074.1642980419,158.5,0.3,0.3720377690787527,32278.84678143926,-81944.62645617142,804.1531387470529,0.45804063848530907,0.37704177177887244,1.0,1,1.0
80,40771.23462825568,160.5,0.3,0.9443080074547127,13609.531219697305,-38432.13057828957,556.4767098758682,0.47886337403962215,0.3735111979713329,1.0,1,0.0
81,24187.118881648632,162.5,0.3,-0.7713997936296989,7273.10722169017,-23067.34906134287,469.6428796505578,0.48645008122181443,0.3722765623607894,1.0,1,0.0
82,5609.841595521269,164.5,0.3,1.0352971929220476,1499.144407861051,-5405.740097557246,372.37292769414245,0.4964342532698383,0.37089551877953425,1.0,3,0.0
83,3406.8672303349667,166.5,0.3,0.8039464803553346,795.3064581807167,-3312.6898074115616,360.8382335964825,0.4976015004120167,0.3707318880171833,1.0,3,1.0
84,36101.36697611473,168.5,0.3,-1.796869074807732,7197.356302733413,-35376.13643650478,532.0254517517419,0.47609257324526005,0.3731633734029312,1.0,1,1.0
85,24504.132201732908,170.5,0.3,0.1356433802809952,4044.2929146630013,-24167.7414787723,471.30274992859734,0.48284444413726196,0.372300147455957,1.0,1,0.0
86,193966.15584072119,172.5,0.3,-1.1500125671692931,25317.316693180153,-192304.11239538828,1358.5997765015097,0.3632811087613079,0.38499227571825567,1.0,1,0.0
87,229125.01953806367,174.5,0.3,1.0271927963811303,21960.358887544207,-228067.04706948786,1542.690315174606,0.3335517214287169,0.3876459205328093,1.0,1,0.0
88,46737.14944028337,176.5,0.3,-1.4211163197336483,2853.195603916136,-46649.33576907184,587.7140240529756,0.46308077118507274,0.37395574600144577,1.0,1,0.0
89,5597.49502983926,178.5,0.3,-0.21188823541124813,146.523329516601,-5595.50020530933,372.30828152278923,0.4951490812427954,0.3708946016286253,1.0,1,1.0
90,16943.017804684165,180.5,0.3,0.04499945662751082,-147.85181957821183,-16942.140424629957,431.7130284204243,0.4854027282504967,0.37173778303062277,1.0,1,1.0
91,125835.11440375703,182.5,0.3,-0.5430597635651131,-5488.7753595329,-125713.62398274822,1001.8681077406168,0.39157873840366025,0.37986957370042307,1.0,1,0.0
92,5127.615798842107,184.5,0.3,-1.3757100718455937,-402.3025840770856,-5111.738999175595,369.8480108641529,0.4950969158423599,0.370859697864081,1.0,1,0.0
93,160426.90012813162,186.5,0.3,-0.7445650599205696,-18160.591725017075,-159393.46790457962,1182.9894466576584,0.3553074275281005,0.38246722920981174,1.0,1,1.0
94,75096.79328432863,188.5,0.3,0.4785722695090743,-11099.860636849784,-74270.90174471129,736.2040934923375,0.4287327873923086,0.3760718551245041,1.0,1,1.0
95,13015.673148312357,190.5,0.3,-0.45054893426168907,-2371.8855221511767,-12797.54907028559,411.1495938461425,0.48701909746716987,0.3714458202776711,1.0,1,0.0
96,34426.10071224479,192.5,0.3,1.0261051704731459,-7451.069808731075,-33609.60394762287,523.2538181861215,0.4654021051019129,0.37303862691854534,1.0,1,0.0
97,13524.32684199539,194.5,0.3,0.8319403592458504,-3386.174592052641,-13093.365636703333,413.81288618898486,0.4859259245552376,0.37148362881898683,1.0,1,0.0
98,98523.35129771417,196.5,0.3,-0.06198966342334955,-27981.760007905297,-94464.83865121462,858.8647039450767,0.39866799835265976,0.37782345116283866,1.0,1,1.0
99,2273.5616038484195,198.5,0.3,0.11340913927002985,-721.4017945920713,-2156.0426955930625,354.90428632625463,0.4973064020777853,0.3706477208059324,1.0,6,1.0
100,200365.5761239934,200.5,0.3,-0.9927434122173578,-70168.54184273313,-187674.29021007786,1392.1069096467759,0.2964800166211374,0.3854747735052426,1.0,1,0.0
101,118888.32400000852,202.5,0.3,1.4643536237511763,-45495.96824043149,-109836.98355934533,965.494964442137,0.3726196403426544,0.3793487308754446,1.0,1,0.0
102,100124.10893309301,204.5,0.3,-0.7690344661314044,-41520.22224479567,-91107.81250966778,867.2462130267891,0.39055396047023083,0.37794325635708337,1.0,1,0.0
103,104354.31326774467,206.5,0.3,-0.17164938812390804,-46562.028099133844,-93388.98055410005,889.3954099225394,0.3847421653948262,0.37825992842855105,1.0,1,0.0
104,18999.571632422885,208.5,0.3,-0.41356023087222127,-9065.687773682132,-16696.919803437228,442.4810698798317,0.4781763007334443,0.3718907066858111,1.0,1,0.0
105,38681.42260509881,210.5,0.3,-0.6374076085630479,-19632.036791191225,-33328.58481765824,545.5345297081531,0.45552935871815564,0.3733555268386384,1.0,1,0.0
106,112087.96193882663,212.5,0.3,0.44699807864677965,-60223.99250322065,-94532.7324287373,929.8885146492307,0.3730965336380341,0.37883913581608986,1.0,1,0.0
107,21680.130297314226,214.5,0.3,0.43637219857152165,-12279.59268981612,-17866.918232102602,456.51637809720114,0.4745195693234522,0.37209006933802014,1.0,1,0.0
108,2547.84497998196,216.5,0.3,0.3031314427116274,-1515.4954768814923,-2048.074592063033,356.3404241632495,0.4967334543970503,0.3706680902895813,1.0,5,0.0
109,20711.893733926907,218.5,0.3,-0.8058566923570281,-12893.2802615341,-16209.074786999212,451.4467264710471,0.47539173005473184,0.37201805312694824,1.0,1,0.0
110,29172.99330026243,220.5,0.3,-0.11790286531000377,-18946.083851015228,-22183.014056492975,495.7487377744198,0.4653681693055383,0.3726475708313951,1.0,1,0.0
111,3734.290464679907,222.5,0.3,0.13704341963723088,-2522.815487725735,-2753.1699883843153,362.552609809079,0.49530135657989693,0.3707562062212476,1.0,4,0.0
112,4813.226418806757,224.5,0.3,0.5879966890959805,-3373.5887431607603,-3432.9888458879295,368.2018794413054,0.49402130207741735,0.37083634501431884,1.0,3,0.0
113,34503.88316085724,226.5,0.3,-1.267510967175758,-25027.889464469205,-23750.580281437924,523.6610842737756,0.45900711004813555,0.3730444185117523,1.0,1,0.0
114,273272.69417121453,228.5,0.3,1.449793044459021,-204666.3420809194,-181073.4836432387,1773.8459427950634,0.21556313763098245,0.39098745034090004,1.0,1,1.0
115,11032.83874535986,230.5,0.3,-0.5425069714178544,-8513.09290350139,-7017.6522362009055,400.7675446285888,0.48672685863229265,0.37129845001122214,1.0,1,0.0
116,59160.72100015003,232.5,0.3,-0.05070820470157528,-46934.712241265064,-36014.27137574919,652.7633953974903,0.4307792628154059,0.37488216657545637,1.0,1,0.0
117,21635.16851221269,234.5,0.3,2.0460663697270656,-17613.284986184135,-12563.434083539541,456.2809598166134,0.47449465697850596,0.3720867250115478,1.0,1,0.0
118,194818.28226605416,236.5,0.3,1.8840693396857178,-162453.9765517011,-107525.94143839445,1363.0614796443501,0.28813142451097123,0.3850565105591259,1.0,1,0.0
119,2772.512785341104,238.5,0.3,1.1982900330985784,-2363.9233524464507,-1448.6140934815742,357.5167766661944,0.4965250107660022,0.37068477544662864,1.0,6,1.0
120,42043.40953971532,240.5,0.3,1.1406308928387916,-36592.21936566011,-20702.881610565844,563.1377716995104,0.45193369542947803,0.37360597574314997,1.0,1,0.0
121,21060.829035122417,242.5,0.3,-1.0660803727753791,-18680.927432826684,-9724.675295277804,453.2737390876123,0.4759694644061886,0.37204400583864317,1.0,1,0.0
122,27760.092439292275,244.5,0.3,-1.6229761717204119,-25055.507468492004,-11950.864021806705,488.35083996899846,0.46879500755148523,0.3725424189207522,1.0,1,0.0
123,9312.133372420627,246.5,0.3,-1.4615526871676243,-8539.668661926533,-3713.1536122717375,391.75799353134965,0.48946440944110015,0.3711705813735408,1.0,1,0.0
124,4186.00670267975,248.5,0.3,-0.16350360690542737,-3894.680787811325,-1534.1555614951371,364.9177796933111,0.4951720216171081,0.37078975692462524,1.0,2,0.0
125,298377.12369085953,250.5,0.3,1.0531099942323225,-281258.80130483984,-99598.96522976522,1905.2918277683466,0.21825289033472553,0.3928921922439724,1.0,1,0.0
126,57824.02556504142,252.5,0.3,-1.4077660550853626,-55146.99739012104,-17387.78148741762,645.7645064456381,0.4393168252749804,0.3747824456063613,1.0,1,0.0
127,42126.680650483555,254.5,0.3,-0.8171569794688586,-40593.99590732072,-11257.711406564675,563.573776223695,0.456431374940145,0.37361217982784806,1.0,1,0.0
128,99800.83114908086,256.5,0.3,-0.2095178942121181,-97041.99599414873,-23297.721976932793,865.5535422421999,0.4003474589705801,0.3779190601388505,1.0,1,0.0
129,57722.20180788409,258.5,0.3,-1.6143707372002547,-56562.63619940442,-11507.798396235012,645.231360935983,0.44298599693268703,0.37477484972375275,1.0,1,0.0
130,256707.6785929569,260.5,0.3,-0.7144811061771766,-253183.61657433468,-42368.406974218815,1687.1121203604046,0.27075466049786745,0.3897324299396111,1.0,1,0.0
131,102015.1473891983,262.5,0.3,0.04907267955434136,-101141.00722640558,-13315.46620986115,877.1476219867799,0.40505516878993264,0.3780848061864272,1.0,1,1.0
132,23370.00074737299,264.5,0.3,0.6495812013901224,-23262.091024414036,-2239.8846038253437,465.3644786534935,0.478374050481925,0.3722157733688707,1.0,1,0.0
133,44565.48271360696,266.5,0.3,1.0194071942319418,-44481.749351746796,-2720.6203392299376,576.3432556182006,0.46026835152851975,0.3737939003461689,1.0,1,0.0
134,100454.88477789867,268.5,0.3,-0.9655519002871034,-100419.08485896388,-2629.566280166388,868.9781433864987,0.41425760056517175,0.3779680144083239,1.0,1,0.0
135,68172.72480641422,270.5,0.3,0.8515911310967856,-68169.1945386853,594.9035481416337,699.9499213757052,0.44334909854972704,0.3755547623757158,1.0,1,0.0
136,67866.12838423644,272.5,0.3,0.3270382940760089,-67800.6054612534,2960.2383642063196,698.3445935983398,0.4456005896763181,0.3755318721579979,1.0,1,0.0
137,29144.29761968761,274.5,0.3,-0.09905039294318443,-29054.057205256897,2286.6038922338294,495.5984882288121,0.4772964130021997,0.3726454351012002,1.0,1,0.0
138,8852.238613568878,276.5,0.3,0.9090211059398261,-8795.21458189759,1002.0881235320032,389.3500012077424,0.4931816923021674,0.3711364088421437,1.0,1,0.0
139,8540.405963867792,278.5,0.3,-0.5317234218724269,-8446.481193954509,1262.335072313081,387.7172567324518,0.4936904487980071,0.371113238815857,1.0,2,0.0
140,70046.15390304543,280.5,0.3,-1.026904962420326,-68872.280484028,12764.722687166499,709.7591283663953,0.4527932563942658,0.37569464301239747,1.0,1,0.0
141,54571.51874141484,282.5,0.3,-0.19157248160257015,-53277.225528677525,11811.276540131965,628.7344983556839,0.4649785381673631,0.3745398445094605,1.0,1,1.0
142,67506.09504910915,284.5,0.3,1.3760994774512612,-65354.97075088627,16901.944661244073,696.4594720775078,0.4591334620455376,0.375504993097668,1.0,1,0.0
143,27386.03841977685,286.5,0.3,0.5082943030944284,-26257.914154816273,7777.948522212397,486.3923066518186,0.48419996398910353,0.37251458282512023,1.0,1,0.0
144,31786.14676620698,288.5,0.3,0.016642610362164793,-30143.141685858056,10085.75412317594,509.4311148080542,0.48286769396837015,0.3728420805338517,1.0,1,0.0
145,24855.56446910366,290.5,0.3,-1.3394549082429124,-23281.196849019347,8704.482821918236,473.1428365697444,0.48746108217203077,0.3723262939557819,1.0,1,0.0
146,42857.45437166692,292.5,0.3,-0.8258969433333598,-39594.58214934407,16400.612922753975,567.4000809967629,0.48020920406601536,0.37366662764902586,1.0,1,1.0
147,30197.638288907816,294.5,0.3,0.13318825438944193,-27478.304643880212,12522.584883739159,501.11374187501235,0.4871221540795486,0.3727238352251978,1.0,1,0.0
148,45203.883724297535,296.5,0.3,-0.008842906630098573,-40453.954282338964,20169.597578208577,579.6859002201181,0.48262030238189524,0.3738414748966376,1.0,1,1.0
149,2598.2667980838614,298.5,0.3,-0.3503623253746754,-2283.3700251171144,1239.7687695208979,356.60443097914543,0.49883316404606654,0.37067183488448124,1.0,2,0.0
150,28868.82510252646,300.5,0.3,0.6609753700724333,-24873.880566348853,14651.835386647772,494.15612409240623,0.49107078167514856,0.37262493279196424,1.0,1,0.0
151,2394.157376626076,302.5,0.3,-0.4269382550738997,-2019.1841725198,1286.3621874055514,355.5357214307405,0.49909303623928547,0.3706566767190124,1.0,3,0.0
152,38420.24393425177,304.5,0.3,0.4933762381140451,-31662.69516912227,21761.167487745006,544.1670076340597,0.49129613376077075,0.37333607335350844,1.0,1,1.0
153,17695.954734493225,306.5,0.3,1.2631214650776865,-14224.819625513364,10525.8128221812,435.65537895224463,0.4965545027203887,0.3717937678242478,1.0,1,0.0
154,12597.401141221011,308.5,0.3,-1.243433929348221,-9858.69374587441,7841.959096896995,408.95953674531694,0.49797859919142906,0.3714147310420094,1.0,1,0.0
155,183801.25982261592,310.5,0.3,0.8466182825230958,-139761.65860942105,119367.73318664539,1305.3767486005697,0.4819251278082538,0.3842263369914888,1.0,1,1.0
156,24359.034664141847,312.5,0.3,-1.1409467334901713,-17959.11802192311,16456.499701346263,470.5430244697425,0.4983557048067555,0.3722893524421958,1.0,1,0.0
157,67968.48328119742,314.5,0.3,-0.05953472819582214,-48477.88669665717,47639.08657843756,698.8805201367961,0.49871860227342024,0.3755395138222384,1.0,1,0.0
158,18136.425076522482,316.5,0.3,0.5179568737973205,-12484.120056576534,13155.517597241791,437.9616657319228,0.5001945298859626,0.3718265206903791,1.0,1,0.0
159,123936.95845369826,318.5,0.3,0.9759638422280108,-82121.98766298259,92822.02165233827,991.9294318397152,0.5080893812155369,0.3797272299560406,1.0,1,0.0
160,59167.88103394053,320.5,0.3,-0.7078959153970116,-37634.884568917776,45654.7657199375,652.8008850754491,0.506138925055063,0.37488270076127067,1.0,1,0.0
161,172273.09307559385,322.5,0.3,-0.5945525332193125,-104871.7767443774,136671.56034821086,1245.0156844705882,0.5254403188033961,0.3833583684323632,1.0,1,0.0
162,32327.125304733006,324.5,0.3,0.5138050807372553,-18772.199885897684,26317.653613603135,512.2636588693507,0.5058607232957973,0.37288235333752995,1.0,1,1.0
163,70112.06001654176,326.5,0.3,-2.306865695932455,-38696.90858462859,58464.65137375542,710.1042103929315,0.5158760268865434,0.3756995643072259,1.0,1,0.0
164,77025.86645361278,328.5,0.3,-1.1777238622127058,-40245.352987111735,65674.44717111198,746.3046508348712,0.520557395928442,0.3762159696103082,1.0,1,1.0
165,3987.4304772062665,330.5,0.3,-1.0170607088391983,-1963.477796014219,3470.43525548091,363.8780417589521,0.5009525650289692,0.3707750077505584,1.0,2,0.0
166,7831.556123707755,332.5,0.3,0.2070169656025374,-3616.1606094799968,6946.579899068237,384.00574460746634,0.5024553248842365,0.3710605715228421,1.0,1,1.0
167,5087.785713998358,334.5,0.3,-0.905284432407736,-2190.3181833077233,4592.097567180244,369.63946198050866,0.5016934434597005,0.3708567392511421,1.0,1,0.0
168,7330.002535442726,336.5,0.3,-0.8003247885669365,-2922.7916207739163,6721.960526161462,381.37962815979193,0.5028481269257395,0.37102330811965534,1.0,2,0.0
169,115773.01541236756,338.5,0.3,1.1069238057607995,-42430.370537209885,107715.77087654472,949.1833213535381,0.5534089785838445,0.3791152475662681,1.0,1,0.0
170,21993.90997542187,340.5,0.3,0.18267213546199376,-7341.617372711927,20732.087899951883,458.1593171428072,0.5107752574448963,0.3721134090922323,1.0,1,1.0
171,19321.06380959325,342.5,0.3,-0.7873463784926248,-5809.876298698326,18426.573471324835,444.16439129158005,0.5101423858717579,0.3719146148997813,1.0,1,0.0
