,range,azimuth,elevation,useless_feature,x,y,z,feat1,feat2,feat3,neighbours,class
18,4483.824174577366,36.5,0.3,0.0838160857938149,2667.0442311415677,3604.3034169586417,366.47714120453185,0.5049205665643337,0.3715310474561987,1.0,3,0.0
19,19624.799176442004,38.5,0.3,-0.5639624242331627,12216.557264569215,15358.31738117354,445.7547386867231,0.5225922060774819,0.37271649414571295,1.0,1,0.0
20,9145.849514653828,40.5,0.3,-1.6411094143771403,5939.672696933695,6954.463200055313,390.88733726633376,0.5104178658455306,0.3718958918363871,1.0,1,0.0
21,4741.567137647139,42.5,0.3,-0.2757766761123828,3203.3124161306887,3495.8020713041674,367.8266740369681,0.5052758773601856,0.3715512142837677,1.0,3,0.0
22,51327.66692722511,44.5,0.3,1.4132483164635101,35975.544113571756,36608.979656165444,611.7498075821015,0.5596912843825546,,1.0,1,1.0
23,3185.2674510964093,46.5,0.3,-0.2895178562846708,2310.4797019267403,2192.563369242434,359.67794516733886,0.5034527493875952,0.371429450056968,1.0,3,0.0
24,8861.343898801766,48.5,0.3,0.8508997829073027,6636.663231901744,5871.623633612977,389.39767615189663,0.5100977011915561,0.37187362258777146,1.0,1,0.0
25,3555.307483506136,50.5,0.3,1.2320909335052947,2743.3250504391613,2261.4226572016173,361.6154613932135,0.5038691996362319,0.3714584003529457,1.0,6,1.0
26,54554.43566980971,52.5,0.3,0.5119472541790283,43280.35048187855,33210.18097393362,628.6450520106298,0.5628835061717052,0.3754570969199066,1.0,1,1.0
27,5292.7081971977605,54.5,0.3,-1.167117763011736,4308.816812465997,3073.449163170067,370.7124286907854,0.5058426953305192,,1.0,1,0.0
28,2412.0011941352045,56.5,0.3,-1.109047163949239,2011.3060277351144,1331.2544189037333,355.62915101383277,0.5024890888509717,0.3713689561041553,1.0,6,1.0
29,133903.7829406687,58.5,0.3,-0.9103443132193282,114170.17845615577,69963.57534000895,1044.1153643675993,0.6480089581944479,0.3817123928537305,1.0,1,1.0
30,253590.83210909995,60.5,0.3,-0.2682364449137246,220711.199668306,124872.38861349312,1670.7924249028424,0.7588483536296978,0.3912216747547852,1.0,1,1.0
31,13653.863912443068,62.5,0.3,0.5355638412395017,12110.959188770485,6304.56630425082,414.49113760467696,0.5149963628069114,0.3722488224143797,1.0,1,0.0
32,56675.088179990504,64.5,0.3,-0.14676910077304386,51153.39937273628,24398.91991513263,639.7487118529457,0.5621047683829109,0.37562374393372105,1.0,1,1.0
33,8064.359700398946,66.5,0.3,1.1976971214017178,7395.400931000479,3215.611842596618,385.2246957148465,0.5085206651010731,,1.0,1,0.0
34,101707.71903567253,68.5,0.3,-0.4926798517388518,94629.35141665279,37275.49282366722,875.5379382469661,0.6074877716662921,0.3791694388522839,1.0,1,1.0
35,90252.07082862484,70.5,0.3,-0.15006013250729505,85074.18042825027,30126.347332471032,815.5565785693977,0.5941825668401861,0.37826622380491914,1.0,1,1.0
36,9536.54660493703,72.5,0.3,1.1514387563322817,9095.041474441721,2867.6555616955984,392.93301310009747,0.5096402751952649,0.37192647394911243,1.0,1,0.0
37,188521.28586329523,74.5,0.3,-0.9342354568056074,181662.36191907522,50379.43169204091,1330.0906342329251,0.683312975631665,0.38604106533699634,1.0,1,1.0
38,50935.25213415195,76.5,0.3,-1.253097302425775,49527.22814682542,11890.435474167647,609.6951379186567,0.5505005260845098,0.375172759140019,1.0,1,1.0
39,70765.56418749002,78.5,0.3,1.3812511601761428,69343.97402068411,14108.190965685453,713.5259345956983,0.5685151258177376,0.3767317608789442,1.0,1,1.0
40,12349.445608647116,80.5,0.3,-0.5511411207003587,12179.913429247523,2038.2184916361,407.66125054495967,0.5115066935365861,0.37214668602399104,1.0,1,0.0
41,250075.01644356258,82.5,0.3,-1.8460876208901842,247932.19137121926,32640.892226337244,1652.3837412401504,0.7170216548160709,0.3909411187989924,1.0,1,1.0
42,253022.07374818384,84.5,0.3,-0.6436947829522438,251853.7579155994,24250.758634666392,1667.8144266962681,0.7139791412406044,0.3911762839494301,1.0,1,1.0
43,2376.958670641886,86.5,0.3,-1.114697982805725,2372.492641590331,145.10786624740862,355.4456696282601,0.5018017878992529,0.371366214762609,1.0,5,0.0
44,86759.79829645199,88.5,0.3,0.19579272906594608,86728.87900613894,2271.075623438256,797.2711659014807,0.5729773045051553,0.37799104482933493,1.0,1,1.0
45,17567.98144915455,90.5,0.3,2.515909259120324,17567.071705878952,-153.30551224798617,434.9853154588234,0.5141452085568988,0.37255536756829105,1.0,1,0.0
46,123058.2408627126,92.5,0.3,-0.2986433966303416,122939.43143847633,-5367.651497240234,987.3284983152821,0.5959492053553064,0.38085504327507724,1.0,1,1.0
47,11407.968454792099,94.5,0.3,-1.4711953421409738,11372.64559971401,-895.0466198089781,402.7317102192669,0.5083949337483232,0.3720729751396369,1.0,1,0.0
48,3704.983940405326,96.5,0.3,0.001266327841993803,3681.117308383518,-419.41033976039205,362.3991619079527,0.5024160710339043,0.3714701106392837,1.0,2,0.0
49,5573.5106101340025,98.5,0.3,0.8737062641466147,5512.214846925459,-823.8060285245393,372.1826999686949,0.5035967930548672,0.3716163118802484,1.0,2,0.0
50,5379.278309443179,100.5,0.3,-1.624291629277056,5289.129293842797,-980.2821718402251,371.16570666738437,0.5032813540698647,0.37160111324799394,1.0,2,0.0
51,247005.9928485221,102.5,0.3,0.8746419095165414,241147.65891495204,-53461.14889028501,1636.314444698745,0.6502566016206112,0.39069627499164294,1.0,1,1.0
52,6245.431939850148,104.5,0.3,-0.26485091483417733,6046.4173117793725,-1563.709839180017,375.700855748648,0.5034224520621522,0.3716688915267054,1.0,2,0.0
53,152309.07767964603,106.5,0.3,-0.23577799146285278,146034.9476404472,-43257.52222718127,1140.4848219275018,0.5838965214461432,0.3831690326179225,1.0,1,1.0
54,82315.7619605745,108.5,0.3,0.7005241564996209,78060.91420916977,-26118.816530441087,774.0023523813118,0.5425370096865653,0.37764098378964245,1.0,1,0.0
55,17556.7384449898,110.5,0.3,-1.1443887803475399,16444.683212591444,-6148.415112168897,434.9264474956602,0.5082170448396252,0.3725544868938222,1.0,1,0.0
56,14052.947320872105,112.5,0.3,-0.4996831310065805,12983.052430303118,-5377.756397632524,416.58072389693103,0.5059903094591446,0.372280073058287,1.0,1,0.0
57,10232.305520849868,114.5,0.3,0.8433696840160234,9310.874102841612,-4243.209790623321,396.5759816192048,0.5038924949697008,0.3719809375481774,1.0,1,0.0
58,67400.1116678739,116.5,0.3,0.7536133571285469,60317.84907390904,-30073.370185593758,695.9045469266285,0.5246039243005952,0.3764669978783325,1.0,1,0.0
59,100332.27187050522,118.5,0.3,-0.8451494974940282,88172.50880855016,-47873.76620902259,868.3361466381215,0.5328114506096158,0.3790609479946708,1.0,1,0.0
60,10336.38774927937,120.5,0.3,-0.6945049302572116,8906.011015340759,-5246.041404773007,397.1209524027552,0.5027190137456408,0.37198908532344727,1.0,1,0.0
61,51035.84046104074,122.5,0.3,-0.3752813234344214,43042.60124929696,-27421.161203722557,610.2218147601093,0.5125067391651268,0.37518066060599325,1.0,1,0.0
62,59963.37470565596,124.5,0.3,1.4049918978356195,49416.71005176601,-33963.163855315695,656.9660611686743,0.5123279844048777,0.3758822052540878,1.0,1,0.0
63,9073.167435625912,126.5,0.3,0.3302621473372403,7293.427912780904,-5396.852758984134,390.5067765293512,0.501255054345162,0.371890202704376,1.0,1,0.0
64,57529.538263686816,128.5,0.3,-0.28364580693989944,45022.4687397927,-35812.48869268564,644.2225815869328,0.5071376463159851,0.37569089742341294,1.0,1,0.0
65,4618.529823675237,130.5,0.3,0.7122854957329031,3511.909489178067,-2999.454063802855,367.1824551110962,0.5001210608061878,0.37154158730247766,1.0,2,0.0
66,36272.08691544281,132.5,0.3,0.6534273198219824,26742.221060788463,-24504.730820465757,532.9193351793659,0.5014204719327426,0.37402164383805975,1.0,1,0.0
67,14215.996747004241,134.5,0.3,-0.6851413187000198,10139.42707431234,-9963.987235487864,417.4344447948926,0.49979833783929273,,1.0,1,0.0
68,226916.24609440533,136.5,0.3,1.5325439177159632,156196.6951633336,-164596.97299768997,1531.1252573118109,0.49172458650881873,0.3890948983541976,1.0,1,0.0
69,6182.6108510812755,138.5,0.3,-0.6181655717515246,4096.6657433924465,-4630.438292556981,375.3719268000038,0.49924238018318307,0.37166397547921015,1.0,1,0.0
70,32522.88510709174,140.5,0.3,-0.47219005102640804,20686.815303584237,-25095.11366900188,513.2886501141469,0.4958987694682025,0.3737275451469537,1.0,1,0.0
71,13523.673976438567,142.5,0.3,1.009192612632871,8232.578243652246,-10728.904851028092,413.80946780854254,0.4975749056205224,0.37223862798617763,1.0,1,0.0
72,2551.6521404344253,144.5,0.3,0.7724015662177757,1481.73162840745,-2077.3111293174675,356.360358317679,0.49920671744959183,0.3713798809401988,1.0,8,1.0
73,3049.2577841678576,146.5,0.3,-0.15092352572021403,1682.9750787107287,-2542.697978892976,358.9658034705775,0.4989844274768912,0.3714188094939842,1.0,3,0.0
74,71235.86960632858,148.5,0.3,0.5851807148237916,37220.129414280564,-60737.73097984561,715.9884367584577,0.4798163156652319,0.3767687660708361,1.0,1,0.0
75,5269.422884947563,150.5,0.3,-1.0500140993188243,2594.7524079849973,-4586.209354745314,370.59050763804004,0.4980316372898645,0.3715925171991001,1.0,2,0.0
76,5493.379139037887,152.5,0.3,-0.14339955163127982,2536.5254288854085,-4872.62001349674,371.7631344842772,0.49774346722111407,,1.0,3,0.0
77,30797.229450698964,154.5,0.3,-1.1616818651755023,13258.367284567561,-27796.74506482019,504.25317951178965,0.48746709997347387,0.37359221085789596,1.0,1,0.0
78,23972.99885641271,156.5,0.3,0.5821273284741153,9559.07993804174,-21984.37875394092,468.5217549428399,0.4892568032354264,0.37305721557170707,1.0,1,0.0
79,283102.08004931535,158.5,0.3,0.0698908700765478,103755.8373474316,-263399.5381449455,1825.3122517378658,0.368599415230471,0.39357943998769107,1.0,1,0.0
80,10084.163093183706,160.5,0.3,0.5154344573059733,3366.1166676098414,-9505.62023209905,395.80031322604606,0.4945541287985623,0.37196934077352545,1.0,1,0.0
81,2677.532659995911,162.5,0.3,-0.15859750106028417,805.1385624313835,-2553.573279789563,357.01946416518325,0.49824546205035125,0.37138972863412717,1.0,3,0.0
82,3607.6919962814304,164.5,0.3,0.10349394854633404,964.1005346440306,-3476.4342186604504,361.8897448074315,0.49760483213045736,0.37146249876017917,1.0,4,0.0
83,13684.725903548597,166.5,0.3,0.4530791421111068,3194.5920265448854,-13306.433433700084,414.65272987387107,0.4912288214494482,0.37225123905679713,1.0,1,0.0
84,88585.3727610189,168.5,0.3,-1.2711857022521533,17660.840693188766,-86805.80530775519,806.8298077695162,0.4419695239577294,0.37813488398095924,1.0,1,0.0
85,160527.41542644752,170.5,0.3,1.809450602046273,26494.30240881714,-158323.7081951226,1183.5157411241448,0.3909367342413036,0.38382013164408985,1.0,1,0.0
86,201965.7850447152,172.5,0.3,1.2033856303487134,26361.46351924727,-200235.1949437765,1400.48554567839,0.3579558560034119,0.38710939862190374,1.0,1,0.0
87,106893.84629228406,174.5,0.3,1.609724485297648,10245.180697337923,-106400.26969962117,902.6923129877232,0.4198166909718003,0.3795786125300878,1.0,1,0.0
88,21075.18404438337,176.5,0.3,0.21094031422423262,1286.5915698172614,-21035.58622328047,453.34890139690236,0.48317107291705125,0.3728301311062168,1.0,1,0.0
89,2749.0980078197053,178.5,0.3,-0.26626887305038693,71.96200999302455,-2748.1182895507395,357.3941777379716,0.4974720628255139,0.3713953272735411,1.0,2,0.0
90,18870.215262127676,180.5,0.3,-0.047323831290074427,-164.66934606931605,-18869.23808375954,441.80376460360225,0.4837759382716513,0.37265737841614666,1.0,1,0.0
91,3931.1249038428236,182.5,0.3,1.4416722614973219,-171.4709094492182,-3927.3295084011847,363.5832278133138,0.49628141552436184,0.37148780359082323,1.0,3,0.0
92,2139.571527941717,184.5,0.3,-0.39064359630421636,-167.8665462227264,-2132.9467046605,354.20271913503797,0.49778750113250986,0.3713476444220653,1.0,3,0.0
93,54108.86922934072,186.5,0.3,-0.0574995065054403,-6125.2139260408485,-53760.312665591744,626.3120822438398,0.44974374351065627,0.3754220867674682,1.0,1,0.0
94,3005.709772829729,188.5,0.3,-0.08913956058855532,-444.266101575201,-2972.653897027862,358.7377876582808,0.4968536600418373,0.3714154025907613,1.0,6,1.0
95,34134.26855731111,190.5,0.3,1.006550033343036,-6220.391099080738,-33562.22700607202,521.7257955780435,0.46646347424690904,0.37385393550073803,1.0,1,0.0
96,35163.36672559667,192.5,0.3,0.7355760705474059,-7610.641192635608,-34329.383945942165,527.1141163661669,0.4646696945555893,0.3739346627799253,1.0,1,0.0
97,4504.796426269343,194.5,0.3,0.27927849296094304,-1127.8954863495592,-4361.248246745019,366.5869511558545,0.49512037935487374,0.3715326883912909,1.0,1,0.0
98,5213.096009161435,196.5,0.3,1.407189867302167,-1480.5789643283126,-4998.350816251124,370.295582153687,0.49429256010925504,0.37158810972338063,1.0,1,0.0
99,144236.51284415944,198.5,0.3,0.6444267276979081,-45766.28978750832,-136781.02208845987,1098.2171644221044,0.35156850797487554,0.38252989022050965,1.0,1,0.0
100,4865.012131855702,200.5,0.3,0.5511710968631017,-1703.7398037289033,-4556.859099111995,368.4730275618139,0.49447599815804066,0.37156087326622844,1.0,2,0.0
101,17700.174756803528,202.5,0.3,0.08590135207111885,-6773.470779061219,-16352.605019147455,435.67747483642916,0.4803752923267084,0.37256572245052927,1.0,1,0.0
102,28923.931704844716,204.5,0.3,-0.7884859007173355,-11994.394610602258,-26319.29686953192,494.444660269017,0.4677049098391137,0.37344532015517756,1.0,1,0.0
103,49239.94095502649,206.5,0.3,0.7365804675758424,-21970.452802129636,-44065.911071021954,600.8185499017543,0.4446962142159898,0.3750395981913097,1.0,1,0.0
104,2216.472662209588,208.5,0.3,-0.9796816895565352,-1057.5948502019842,-1947.8474043209308,354.6053706926597,0.4971999895825311,0.3713536602085799,1.0,3,0.0
105,19757.8544159921,210.5,0.3,-0.7195864853205132,-10027.731626360284,-17023.71015257167,446.4514111085883,0.4771011188245961,0.372726918374539,1.0,1,0.0
106,27942.40114774176,212.5,0.3,-0.26100077029802576,-15013.235392414344,-23566.059061342636,489.3054017725928,0.4674887683390861,0.3733683648165976,1.0,1,0.0
107,8073.926280975563,214.5,0.3,-0.3868686880287281,-4573.059514788248,-6653.842882673328,385.274785984736,0.49032439369148323,0.3718119914963421,1.0,2,0.0
108,62773.950037301714,216.5,0.3,-1.4761908810944029,-37338.86405765123,-50460.57869491817,671.6821319506515,0.4268037740710063,0.3761031742332004,1.0,1,0.0
109,181970.2614510971,218.5,0.3,-0.6285801878512132,-113277.59838350613,-142409.45877581052,1295.7897073519089,0.29804820685217814,0.3855209013854,1.0,1,0.0
110,4933.491951000844,220.5,0.3,0.9801708399870743,-3204.00279875051,-3751.4052867403975,368.83158541804005,0.49389677009033855,,1.0,3,0.0
111,19382.208561946,222.5,0.3,0.6133868504364378,-13094.250811204396,-14289.867225400563,444.48454300338017,0.47682611267097996,0.37269748865921193,1.0,1,0.0
112,6022.521633681358,224.5,0.3,-1.1183170087409111,-4221.183343763513,-4295.507377704546,374.53370544789755,0.4925911886133584,0.3716514478604256,1.0,2,0.0
113,16548.699995404833,226.5,0.3,-1.1133853168022487,-12003.838302336868,-11391.217213492584,429.64839463295306,0.4801565081393818,0.3724755297874476,1.0,1,0.0
114,6037.483298434928,228.5,0.3,-1.48782269306111,-4521.745671710368,-4000.5026356586486,374.6120441834051,0.4925864930413439,0.3716526186629667,1.0,2,0.0
115,119569.15832283343,230.5,0.3,-1.2279079702013087,-92261.2372653278,-76054.29487835076,969.0597883316373,0.36255727383022657,0.38057938580808093,1.0,1,0.0
116,14349.95355139961,232.5,0.3,1.5334849286634065,-11384.427525972045,-8735.578483368903,418.1358377776793,0.4828915633090651,0.3723033311348569,1.0,1,0.0
117,38737.83153969066,234.5,0.3,0.9129232323061633,-31536.637501585283,-22494.86491466151,545.829884849445,0.45464391478184357,0.3742151150447284,1.0,1,0.0
118,4539.811955752193,236.5,0.3,0.49415447050061806,-3785.6329315218773,-2505.65577736125,366.7702912017647,0.4944518452279784,0.3715354281233155,1.0,3,0.0
119,43148.44580392762,238.5,0.3,0.0930650659991983,-36789.593612325036,-22544.691960980574,568.923701611333,0.45024586166596314,0.3745612880102467,1.0,1,0.0
120,6254.630740459128,240.5,0.3,0.2415753534166864,-5443.678869333469,-3079.885317464857,375.74902033592906,0.4925844494445134,0.37166961137861565,1.0,2,0.0
121,29740.582877610766,242.5,0.3,-0.2410406924863905,-26379.857583957888,-13732.48465645609,498.7206162725064,0.46620903375116374,0.37350935327141566,1.0,1,0.0
122,8371.802646973938,244.5,0.3,-0.7943157082786861,-7556.1622932169275,-3604.1045349608958,386.83445586333823,0.4903786034137729,0.3718353057569983,1.0,2,0.0
123,8372.744938851309,246.5,0.3,-2.007297008155261,-7678.204844055669,-3338.5784836803937,386.8393896695268,0.49049812516036434,0.3718353795094772,1.0,2,0.0
124,32633.460552903704,248.5,0.3,0.34337953930246373,-30362.32879747406,-11960.039377390265,513.8676191490614,0.4643636631726018,0.3737362176839204,1.0,1,0.0
125,3388.2670138069484,250.5,0.3,-0.6256443236018454,-3193.8772886336565,-1131.011266289168,360.7408435354852,0.49609538821043575,0.3714453317308952,1.0,3,0.0
126,51974.63615420367,252.5,0.3,-0.42159843289799676,-49568.412028393985,-15628.860279207054,615.1373150546028,0.4453752191109295,0.3752544085734614,1.0,1,0.0
127,113841.74917228299,254.5,0.3,-1.0529601517611744,-109699.87258962549,-30422.467149340282,939.0712811716136,0.384567794203773,0.38012705468120817,1.0,1,0.0
128,27470.22782976507,256.5,0.3,-0.9882185757204042,-26710.857097295488,-6412.709425885003,486.83311935750544,0.4720205934250363,0.37333134710364296,1.0,1,0.0
129,195317.09689418308,258.5,0.3,0.915399218159935,-191393.42487175422,-38939.43238473547,1365.673254995816,0.31597563437559384,0.38658094089330197,1.0,1,0.0
130,18117.399384105953,260.5,0.3,0.01892173986984506,-17868.685206969963,-2990.1924033889127,437.8620478945621,0.4822601662530873,0.3725984049918468,1.0,2,0.0
131,52237.581296299206,262.5,0.3,0.2416818845365336,-51789.97161296428,-6818.279112827081,616.5140863082626,0.45080569656519043,0.37527506551108625,1.0,1,0.0
132,4451.125549355576,264.5,0.3,0.17523394663897984,-4430.572716256482,-426.61562981832185,366.3059323855334,0.4956471980689984,0.3715284890185826,1.0,2,0.0
133,2231.3376470215526,266.5,0.3,-0.06469972895419045,-2227.1452229468277,-136.21803729106233,354.6832032154897,0.49773497677440237,0.3713548230643659,1.0,6,1.0
134,22440.381551484712,268.5,0.3,-1.7047916225671644,-22432.3842913994,-587.412655664453,460.49702616682913,0.4804430708628067,0.37293710651242423,1.0,1,0.0
135,58315.371323461986,270.5,0.3,0.24048710451218835,-58312.351510566616,508.8841822009778,648.3371750654495,0.4514436752491615,0.37575266233998744,1.0,1,0.0
136,3122.1188849983882,272.5,0.3,-0.965865302428647,-3119.1045631250754,136.18304625628264,359.3473015592436,0.49721480479268515,0.37142450968457075,1.0,4,0.0
137,203917.81296977395,274.5,0.3,0.3586383945211884,-203286.4157684303,15998.987895234548,1410.7062932919189,0.3477387300055258,0.3872646022140817,1.0,1,0.0
138,4125.372103583393,276.5,0.3,-0.5710908201651788,-4098.797430242574,466.99897851990835,364.60029912550993,0.49666971695620904,0.37150300149419524,1.0,3,0.0
139,4589.694514289529,278.5,0.3,1.0936417780209893,-4539.2184592810545,678.3907440820002,367.0314744740848,0.4964768423192602,0.3715393311156328,1.0,2,0.0
140,88986.9502650362,280.5,0.3,0.7907552626234285,-87495.65617199948,16216.36135057629,808.9324530560625,0.44021387792313954,0.3781665276218178,1.0,1,0.0
141,3607.3135600232304,282.5,0.3,-0.4025234696294084,-3521.757549037411,780.7548517440741,361.887763328871,0.4974142810004769,,1.0,5,0.0
142,225856.3759279998,284.5,0.3,0.4773411476510395,-218659.32005009957,56549.14514825825,1525.5758154545108,0.3669201053277448,0.3890104809768477,1.0,1,0.0
143,8069.501566300464,286.5,0.3,-1.1193675126866238,-7737.091292731765,2291.830852660753,385.2516183387329,0.49514139288343784,0.3718116451861827,1.0,1,0.0
144,32775.99202481572,288.5,0.3,-0.6442759299365725,-31081.822492209805,10399.832327487667,514.6139087808317,0.4823435080236338,0.37374739668200185,1.0,1,0.0
145,31415.021474873323,290.5,0.3,1.1128267223530672,-29425.173581627005,11001.621593351347,507.4879162057061,0.4842293663499579,0.3736406588332862,1.0,1,0.0
146,2261.323485538461,292.5,0.3,-0.4896136882147075,-2089.1618465698243,865.3591708416409,354.84020798141904,0.49868446729918187,0.3713571687965463,1.0,6,1.0
147,25795.149966167523,294.5,0.3,-0.022674964162436036,-23472.26568924386,10696.927751425064,478.06247224889717,0.4889572955998465,0.3732000353658216,1.0,1,0.0
148,191034.2588065746,296.5,0.3,0.15262859321674788,-170960.77892899615,85237.90007248618,1343.2484696732718,0.4279499043773739,0.3862406693664735,1.0,1,0.0
149,27875.101959490737,298.5,0.3,1.066969211822035,-24496.78081878417,13300.666768352397,488.95302565702656,0.4902636750031839,,1.0,2,0.0
150,30264.401084320183,300.5,0.3,-1.3550204982942915,-26076.333044727136,15360.13402651904,501.463309457076,0.4906530370941044,0.37355042786869663,1.0,1,0.0
151,3342.236707295888,302.5,0.3,0.006830864008130595,-2818.775209212388,1795.7578576906321,360.49983051544416,0.4988470710583424,,1.0,4,0.0
152,299776.2727142458,304.5,0.3,-1.0464128012565006,-247050.09052336932,169792.82303751647,1912.617721449563,0.43440533865284064,0.39491380710448193,1.0,1,0.0
153,3298.5710806771867,306.5,0.3,0.26892626902485595,-2651.5426462471346,1962.038347000911,360.27119887379234,0.49912518797755523,0.37143831433392704,1.0,4,0.0
154,16450.229698139392,308.5,0.3,1.1361768804323342,-12873.907469102403,10240.368388782268,429.1328077180021,0.49744779559286767,0.3724678172223335,1.0,1,0.0
155,134852.73009090536,310.5,0.3,1.1156461570088099,-102541.41480696449,87578.64184672594,1049.0840173241672,0.4866599524753627,0.3817874431083169,1.0,1,0.0
156,3221.4505978560305,312.5,0.3,-0.32167612716082644,-2375.069960135031,2176.3506449440474,359.8673988150791,0.49953451120614445,0.37143228082567026,1.0,3,0.0
157,7698.283948920725,314.5,0.3,-0.24248021054571076,-5490.729217694834,5395.72457473807,383.3079363205468,0.4996014062683721,0.3717825914805317,1.0,1,0.0
158,2672.503442999362,316.5,0.3,-1.6492165001129935,-1839.6047563534191,1938.5389306175598,356.993131366889,0.49978495088234126,0.3713893351939999,1.0,4,0.0
159,2508.7401097647175,318.5,0.3,-0.9056937223702807,-1662.3187055271812,1878.9095012015073,356.13567247715963,0.49988371260476105,0.3713765239357063,1.0,4,0.0
160,16291.674307468678,320.5,0.3,-0.5879818265500337,-10362.63714842642,12570.884079258223,428.30261742717363,0.5014832825766005,0.3724553987024698,1.0,1,0.0
161,184526.68639112913,322.5,0.3,-0.6228725941666161,-112331.18946844876,146392.85627671517,1309.1750558756557,0.5272666654933037,0.3857238554087862,1.0,1,0.0
162,5505.319132311425,324.5,0.3,0.9322758736452454,-3196.9112691958376,4481.904301441285,371.82565185720483,0.5007609722294389,0.3716109758840689,1.0,2,0.0
163,13629.076849897148,326.5,0.3,-2.1111284450237364,-7522.288474035934,11364.938163097211,414.36135344169935,0.5028568758563047,0.37224688147272605,1.0,1,0.0
164,12032.562411504234,328.5,0.3,-0.13068374912314723,-6286.910409272354,10259.305358198642,406.00206158593494,0.502971959072109,0.37212187568652744,1.0,1,0.0
165,27535.506490385862,330.5,0.3,0.9512115706092816,-13558.946270019518,23965.356398818352,487.1749160634795,0.5082652763662909,0.37333646476891313,1.0,1,0.0
166,60026.45675159505,332.5,0.3,-0.43631222257599334,-27716.753222858304,53243.3875587813,657.2963564796232,0.5207125881895208,0.3758871642328814,1.0,1,0.0
167,8391.598645512386,334.5,0.3,0.5207134855566393,-3612.6268151811882,7574.029625262416,386.9381069956924,0.5029786853470429,0.37183685517621945,1.0,1,0.0
168,118588.14876352542,336.5,0.3,-0.516150238727883,-47286.26570770864,108750.96577450696,963.9232577608236,0.5502471313812558,0.38050189430018794,1.0,1,1.0
169,7005.8718433221475,338.5,0.3,0.8119516586286546,-2567.625427994243,6518.2968896317525,379.6824915791956,0.5029757890055492,0.37172840165440785,1.0,1,0.0
170,159971.88965761405,340.5,0.3,-0.2567877694735345,-53398.98206223186,150794.0735235024,1180.607028291111,0.579498480593411,0.38377610687565095,1.0,1,1.0
171,16690.061099697105,342.5,0.3,-0.8423672232563449,-5018.7293703160985,15917.375985362143,430.3885562621969,0.50872266333726,0.37248660183582505,1.0,1,0.0
172,8580.865087631073,344.5,0.3,-1.476360897191581,-2293.1050176180474,8268.669566885723,387.9290992411273,0.5046562282691133,0.3718516690637665,1.0,1,0.0
